time (s), accel_x (m/s^2), accel_y (m/s^2), accel_z (m/s^2), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad), mocap_counter, counter, desired x, desired y, desired z, desired yaw,planner x,planner y,planner z,1,2,3
33.732,0,0,0,0,0,0,0.1931,-0.2561,-0.6646,-0.072,-0.1499,-0.0938,1874,64330,-0.1235,-0.0099,-0.6611,0,0.2576,0,-0.66,1.0601,0.0135,-0.6585
33.752,0,0,0,0,0,0,0.1802,-0.2416,-0.6625,-0.0703,-0.1466,-0.1001,1875,64330,-0.2288,-0.0116,-0.6613,0,0.2536,0,-0.66,1.0601,0.0136,-0.6584
33.772,0,0,0,0,0,0,0.168,-0.2276,-0.6605,-0.0681,-0.143,-0.1045,1876,64330,-0.157,-0.0099,-0.6611,0,0.2496,0,-0.66,1.0601,0.0136,-0.6585
33.792,0,0,0,0,0,0,0.1564,-0.2141,-0.6585,-0.0659,-0.1383,-0.1084,1877,64330,-0.1609,-0.0096,-0.6611,0,0.2456,0,-0.66,1.06,0.0136,-0.6584
33.812,0,0,0,0,0,0,0.1453,-0.2013,-0.6567,-0.0643,-0.1337,-0.112,1878,64330,-0.1556,-0.0092,-0.6611,0,0.2416,0,-0.66,1.0601,0.0136,-0.6584
33.832,0,0,0,0,0,0,0.135,-0.189,-0.6552,-0.0615,-0.129,-0.1131,1879,64330,-0.164,-0.0091,-0.661,0,0.2376,0,-0.66,1.0601,0.0136,-0.6585
33.852,0,0,0,0,0,0,0.1249,-0.1768,-0.6535,-0.0592,-0.1232,-0.1136,1880,64330,-0.1525,-0.0086,-0.661,0,0.2336,0,-0.66,1.0601,0.0136,-0.6584
33.872,0,0,0,0,0,0,0.1154,-0.1657,-0.6523,-0.057,-0.1167,-0.1134,1881,64330,-0.1703,-0.0087,-0.661,0,0.2296,0,-0.66,1.06,0.0136,-0.6585
33.892,0,0,0,0,0,0,0.1065,-0.155,-0.6511,-0.0542,-0.1113,-0.1131,1882,64330,-0.146,-0.0081,-0.6609,0,0.2256,0,-0.66,1.06,0.0136,-0.6584
33.912,0,0,0,0,0,0,0.098,-0.1449,-0.6498,-0.0519,-0.1061,-0.1128,1883,64330,-0.1828,-0.0085,-0.661,0,0.2216,0,-0.66,1.0601,0.0136,-0.6585
33.932,0,0,0,0,0,0,0.0899,-0.1354,-0.6489,-0.0493,-0.1005,-0.1117,1884,64330,-0.1344,-0.0074,-0.6608,0,0.2176,0,-0.66,1.06,0.0136,-0.6584
33.952,0,0,0,0,0,0,0.0822,-0.1266,-0.648,-0.0471,-0.0951,-0.1107,1885,64330,-0.2079,-0.0085,-0.661,0,0.2136,0,-0.66,1.0601,0.0136,-0.6585
33.972,0,0,0,0,0,0,0.0752,-0.1183,-0.6471,-0.0442,-0.09,-0.1085,1886,64330,-0.1453,-0.0073,-0.6608,0,0.2096,0,-0.66,1.06,0.0136,-0.6584
33.992,0,0,0,0,0,0,0.0683,-0.1103,-0.6464,-0.042,-0.0848,-0.1068,1887,64330,-0.1867,-0.0078,-0.6609,0,0.2056,0,-0.66,1.0601,0.0136,-0.6584
34.012,0,0,0,0,0,0,0.0618,-0.103,-0.646,-0.0395,-0.0796,-0.105,1888,64330,-0.1334,-0.0067,-0.6608,0,0.2016,0,-0.66,1.0601,0.0136,-0.6584
34.032,0,0,0,0,0,0,0.0557,-0.0962,-0.6458,-0.0367,-0.0749,-0.1018,1889,64330,-0.2127,-0.0079,-0.6609,0,0.1976,0,-0.66,1.0601,0.0135,-0.6585
34.052,0,0,0,0,0,0,0.0499,-0.0897,-0.6457,-0.0345,-0.07,-0.0981,1890,64330,-0.1518,-0.0067,-0.6608,0,0.1936,0,-0.66,1.0601,0.0136,-0.6584
34.072,0,0,0,0,0,0,0.0444,-0.0838,-0.6459,-0.0321,-0.0648,-0.0945,1891,64330,-0.1776,-0.007,-0.6608,0,0.1896,0,-0.66,1.0601,0.0136,-0.6584
34.092,0,0,0,0,0,0,0.039,-0.0783,-0.6463,-0.0299,-0.0598,-0.0909,1892,64330,-0.1439,-0.0063,-0.6607,0,0.1856,0,-0.66,1.0601,0.0136,-0.6585
34.112,0,0,0,0,0,0,0.0341,-0.0734,-0.6467,-0.0276,-0.056,-0.0872,1893,64330,-0.1928,-0.007,-0.6608,0,0.1816,0,-0.66,1.0601,0.0136,-0.6585
34.132,0,0,0,0,0,0,0.0294,-0.0685,-0.6473,-0.0254,-0.052,-0.084,1894,64330,-0.1373,-0.0059,-0.6607,0,0.1776,0,-0.66,1.0601,0.0136,-0.6585
34.152,0,0,0,0,0,0,0.0249,-0.0644,-0.6481,-0.023,-0.0474,-0.08,1895,64330,-0.2079,-0.0069,-0.6608,0,0.1736,0,-0.66,1.0601,0.0136,-0.6585
34.172,0,0,0,0,0,0,0.0206,-0.0605,-0.6489,-0.0213,-0.044,-0.0757,1896,64330,-0.1512,-0.0059,-0.6607,0,0.1696,0,-0.66,1.06,0.0135,-0.6585
34.192,0,0,0,0,0,0,0.0167,-0.0571,-0.6497,-0.0192,-0.0417,-0.0719,1897,64330,-0.182,-0.0063,-0.6607,0,0.1656,0,-0.66,1.0601,0.0136,-0.6584
34.212,0,0,0,0,0,0,0.0127,-0.0536,-0.6506,-0.0175,-0.0396,-0.067,1898,64330,-0.1434,-0.0055,-0.6606,0,0.1616,0,-0.66,1.0601,0.0137,-0.6585
34.232,0,0,0,0,0,0,0.0091,-0.051,-0.6516,-0.0156,-0.0372,-0.0631,1899,64330,-0.1977,-0.0063,-0.6607,0,0.1576,0,-0.66,1.0601,0.0136,-0.6585
34.252,0,0,0,0,0,0,0.0055,-0.0482,-0.6528,-0.0137,-0.0341,-0.0582,1900,64330,-0.145,-0.0053,-0.6606,0,0.1536,0,-0.66,1.06,0.0135,-0.6585
34.272,0,0,0,0,0,0,0.0023,-0.046,-0.6539,-0.0119,-0.0313,-0.054,1901,64330,-0.1959,-0.006,-0.6607,0,0.1496,0,-0.66,1.06,0.0136,-0.6584
34.292,0,0,0,0,0,0,-0.0009,-0.0438,-0.6551,-0.0104,-0.0289,-0.0494,1902,64330,-0.1447,-0.0051,-0.6606,0,0.1456,0,-0.66,1.0602,0.0137,-0.6586
34.312,0,0,0,0,0,0,-0.004,-0.042,-0.6563,-0.0085,-0.0273,-0.0457,1903,64330,-0.1977,-0.0059,-0.6607,0,0.1416,0,-0.66,1.06,0.0136,-0.6585
34.332,0,0,0,0,0,0,-0.0069,-0.0404,-0.6574,-0.0072,-0.0258,-0.0416,1904,64330,-0.1474,-0.005,-0.6606,0,0.1376,0,-0.66,1.0601,0.0136,-0.6585
34.352,0,0,0,0,0,0,-0.0097,-0.0391,-0.6587,-0.0056,-0.024,-0.0378,1905,64330,-0.1936,-0.0056,-0.6606,0,0.1336,0,-0.66,1.0601,0.0136,-0.6585
34.372,0,0,0,0,0,0,-0.0125,-0.0377,-0.6597,-0.0042,-0.022,-0.034,1906,64330,-0.1451,-0.0048,-0.6605,0,0.1296,0,-0.66,1.0601,0.0136,-0.6585
34.392,0,0,0,0,0,0,-0.0151,-0.0369,-0.6608,-0.0021,-0.0201,-0.0305,1907,64330,-0.1991,-0.0055,-0.6606,0,0.1256,0,-0.66,1.0601,0.0136,-0.6585
34.412,0,0,0,0,0,0,-0.0176,-0.036,-0.6619,-0.0011,-0.0179,-0.0268,1908,64330,-0.151,-0.0047,-0.6605,0,0.1216,0,-0.66,1.0602,0.0136,-0.6585
34.432,0,0,0,0,0,0,-0.02,-0.0352,-0.6629,0.0005,-0.0168,-0.0229,1909,64330,-0.1896,-0.0052,-0.6606,0,0.1176,0,-0.66,1.0601,0.0137,-0.6585
34.452,0,0,0,0,0,0,-0.0223,-0.0346,-0.664,0.002,-0.0152,-0.0196,1910,64330,-0.1445,-0.0044,-0.6605,0,0.1136,0,-0.66,1.06,0.0136,-0.6585
34.472,0,0,0,0,0,0,-0.0246,-0.0344,-0.6651,0.0034,-0.0138,-0.0169,1911,64330,-0.2026,-0.0052,-0.6606,0,0.1096,0,-0.66,1.0601,0.0136,-0.6585
34.492,0,0,0,0,0,0,-0.0267,-0.034,-0.6661,0.0048,-0.013,-0.0145,1912,64330,-0.1564,-0.0044,-0.6605,0,0.1056,0,-0.66,1.0601,0.0136,-0.6586
34.512,0,0,0,0,0,0,-0.0288,-0.0338,-0.6672,0.0065,-0.0117,-0.0122,1913,64330,-0.1832,-0.0047,-0.6605,0,0.1016,0,-0.66,1.0601,0.0136,-0.6585
34.532,0,0,0,0,0,0,-0.031,-0.0336,-0.6682,0.0073,-0.01,-0.0092,1914,64330,-0.152,-0.0042,-0.6605,0,0.0976,0,-0.66,1.0601,0.0136,-0.6586
34.552,0,0,0,0,0,0,-0.033,-0.0336,-0.6694,0.0092,-0.0087,-0.0063,1915,64330,-0.1918,-0.0047,-0.6605,0,0.0936,0,-0.66,1.06,0.0135,-0.6585
34.572,0,0,0,0,0,0,-0.035,-0.0335,-0.6704,0.0105,-0.0071,-0.0038,1916,64330,-0.1496,-0.004,-0.6604,0,0.0896,0,-0.66,1.0601,0.0136,-0.6585
34.592,0,0,0,0,0,0,-0.0369,-0.0336,-0.6716,0.0119,-0.0063,-0.0005,1917,64330,-0.1971,-0.0046,-0.6605,0,0.0856,0,-0.66,1.06,0.0136,-0.6585
34.612,0,0,0,0,0,0,-0.0389,-0.0336,-0.6726,0.0131,-0.0054,0.0015,1918,64330,-0.1553,-0.0039,-0.6604,0,0.0816,0,-0.66,1.0601,0.0136,-0.6586
34.632,0,0,0,0,0,0,-0.0408,-0.0339,-0.6739,0.0149,-0.0058,0.0036,1919,64330,-0.1888,-0.0043,-0.6605,0,0.0776,0,-0.66,1.0601,0.0136,-0.6585
34.652,0,0,0,0,0,0,-0.0425,-0.034,-0.6751,0.016,-0.0058,0.0059,1920,64330,-0.151,-0.0037,-0.6604,0,0.0736,0,-0.66,1.0601,0.0136,-0.6585
34.672,0,0,0,0,0,0,-0.0444,-0.0343,-0.6763,0.0174,-0.0049,0.0083,1921,64330,-0.1969,-0.0042,-0.6605,0,0.0696,0,-0.66,1.0601,0.0136,-0.6585
34.692,0,0,0,0,0,0,-0.0463,-0.0345,-0.6775,0.0192,-0.0039,0.0107,1922,64330,-0.1575,-0.0036,-0.6604,0,0.0656,0,-0.66,1.0601,0.0135,-0.6585
34.712,0,0,0,0,0,0,-0.0481,-0.0348,-0.679,0.0203,-0.0026,0.0132,1923,64330,-0.1877,-0.0039,-0.6604,0,0.0616,0,-0.66,1.0601,0.0135,-0.6585
34.732,0,0,0,0,0,0,-0.05,-0.0347,-0.6802,0.0218,-0.0016,0.015,1924,64330,-0.1543,-0.0034,-0.6604,0,0.0576,0,-0.66,1.0601,0.0136,-0.6585
34.752,0,0,0,0,0,0,-0.0519,-0.0351,-0.6817,0.0233,-0.0002,0.0177,1925,64330,-0.194,-0.0039,-0.6604,0,0.0536,0,-0.66,1.0601,0.0136,-0.6585
34.772,0,0,0,0,0,0,-0.0537,-0.0354,-0.6832,0.0247,0.0004,0.0199,1926,64330,-0.1574,-0.0033,-0.6604,0,0.0496,0,-0.66,1.0601,0.0135,-0.6585
34.792,0,0,0,0,0,0,-0.0556,-0.0355,-0.6847,0.0266,0.0015,0.0219,1927,64330,-0.1903,-0.0037,-0.6604,0,0.0456,0,-0.66,1.0601,0.0136,-0.6585
34.812,0,0,0,0,0,0,-0.0575,-0.0356,-0.6863,0.0279,0.0021,0.0239,1928,64330,-0.1555,-0.0031,-0.6603,0,0.0416,0,-0.66,1.0601,0.0136,-0.6585
34.832,0,0,0,0,0,0,-0.0593,-0.0359,-0.6877,0.0297,0.0024,0.0248,1929,64330,-0.1946,-0.0036,-0.6604,0,0.0376,0,-0.66,1.06,0.0136,-0.6585
34.852,0,0,0,0,0,0,-0.0612,-0.036,-0.689,0.031,0.0035,0.0261,1930,64330,-0.1604,-0.0031,-0.6603,0,0.0336,0,-0.66,1.0601,0.0136,-0.6585
34.872,0,0,0,0,0,0,-0.0631,-0.0361,-0.6905,0.0328,0.004,0.0272,1931,64330,-0.1883,-0.0034,-0.6604,0,0.0296,0,-0.66,1.0601,0.0136,-0.6585
34.892,0,0,0,0,0,0,-0.0651,-0.0361,-0.6917,0.0344,0.0045,0.0279,1932,64330,-0.1587,-0.0029,-0.6603,0,0.0256,0,-0.66,1.06,0.0136,-0.6584
34.912,0,0,0,0,0,0,-0.067,-0.0364,-0.6932,0.0361,0.0042,0.0288,1933,64330,-0.192,-0.0033,-0.6604,0,0.0216,0,-0.66,1.06,0.0134,-0.6586
34.932,0,0,0,0,0,0,-0.0689,-0.0361,-0.6942,0.0372,0.0045,0.0304,1934,64330,-0.1606,-0.0028,-0.6603,0,0.0176,0,-0.66,1.0602,0.0136,-0.6585
34.952,0,0,0,0,0,0,-0.0708,-0.0361,-0.6953,0.0388,0.0047,0.0313,1935,64330,-0.1903,-0.0031,-0.6603,0,0.0136,0,-0.66,1.0602,0.0136,-0.6584
34.972,0,0,0,0,0,0,-0.073,-0.036,-0.6964,0.0403,0.0045,0.031,1936,64330,-0.1603,-0.0026,-0.6603,0,0.0096,0,-0.66,1.0601,0.0136,-0.6586
34.992,0,0,0,0,0,0,-0.075,-0.036,-0.6973,0.0416,0.0044,0.0316,1937,64330,-0.1922,-0.003,-0.6603,0,0.0056,0,-0.66,1.06,0.0136,-0.6584
35.012,0,0,0,0,0,0,-0.077,-0.0356,-0.6981,0.0431,0.0043,0.031,1938,64330,-0.1631,-0.0026,-0.6603,0,0.0016,0,-0.66,1.0601,0.0136,-0.6585
35.032,0,0,0,0,0,0,-0.0792,-0.0354,-0.699,0.0444,0.0047,0.0315,1939,64330,-0.1893,-0.0028,-0.6603,0,-0.0024,0,-0.66,1.0601,0.0137,-0.6586
35.052,0,0,0,0,0,0,-0.0813,-0.0352,-0.6995,0.0456,0.0044,0.0308,1940,64330,-0.1626,-0.0024,-0.6603,0,-0.0064,0,-0.66,1.0601,0.0135,-0.6586
35.072,0,0,0,0,0,0,-0.0834,-0.0349,-0.7002,0.0472,0.0041,0.0305,1941,64330,-0.1911,-0.0027,-0.6603,0,-0.0104,0,-0.66,1.0601,0.0135,-0.6586
35.092,0,0,0,0,0,0,-0.0855,-0.0344,-0.7007,0.0482,0.0038,0.0304,1942,64330,-0.1646,-0.0023,-0.6603,0,-0.0144,0,-0.66,1.0601,0.0136,-0.6585
35.112,0,0,0,0,0,0,-0.0877,-0.0341,-0.7013,0.0497,0.0034,0.0309,1943,64330,-0.1899,-0.0026,-0.6603,0,-0.0184,0,-0.66,1.06,0.0136,-0.6585
35.132,0,0,0,0,0,0,-0.0898,-0.0335,-0.7016,0.0506,0.0026,0.0302,1944,64330,-0.1648,-0.0022,-0.6602,0,-0.0224,0,-0.66,1.0601,0.0135,-0.6585
35.152,0,0,0,0,0,0,-0.092,-0.033,-0.702,0.0515,0.0023,0.0298,1945,64330,-0.1906,-0.0025,-0.6603,0,-0.0264,0,-0.66,1.0602,0.0136,-0.6585
35.172,0,0,0,0,0,0,-0.0943,-0.0323,-0.7023,0.0525,0.0016,0.0292,1946,64330,-0.1666,-0.0021,-0.6602,0,-0.0304,0,-0.66,1.06,0.0136,-0.6585
35.192,0,0,0,0,0,0,-0.0964,-0.0319,-0.7027,0.0535,0.0014,0.0292,1947,64330,-0.1896,-0.0023,-0.6603,0,-0.0344,0,-0.66,1.0601,0.0136,-0.6585
35.212,0,0,0,0,0,0,-0.0987,-0.0311,-0.7028,0.054,0.0008,0.0288,1948,64330,-0.1673,-0.002,-0.6602,0,-0.0384,0,-0.66,1.06,0.0136,-0.6584
35.232,0,0,0,0,0,0,-0.1009,-0.0303,-0.7031,0.0554,-0.0001,0.0291,1949,64330,-0.1898,-0.0022,-0.6602,0,-0.0424,0,-0.66,1.0601,0.0136,-0.6585
35.252,0,0,0,0,0,0,-0.1031,-0.0295,-0.7033,0.0556,-0.0009,0.029,1950,64330,-0.1683,-0.0019,-0.6602,0,-0.0464,0,-0.66,1.0601,0.0136,-0.6586
35.272,0,0,0,0,0,0,-0.1053,-0.0287,-0.7036,0.0569,-0.0017,0.0289,1951,64330,-0.1901,-0.0021,-0.6602,0,-0.0504,0,-0.66,1.06,0.0136,-0.6585
35.292,0,0,0,0,0,0,-0.1075,-0.0277,-0.7038,0.0572,-0.0024,0.0286,1952,64330,-0.1697,-0.0018,-0.6602,0,-0.0544,0,-0.66,1.0601,0.0136,-0.6585
35.312,0,0,0,0,0,0,-0.1096,-0.0268,-0.704,0.0583,-0.0033,0.0276,1953,64330,-0.1893,-0.002,-0.6602,0,-0.0584,0,-0.66,1.0601,0.0136,-0.6585
35.332,0,0,0,0,0,0,-0.1119,-0.0259,-0.7042,0.0588,-0.004,0.0265,1954,64330,-0.1711,-0.0017,-0.6602,0,-0.0624,0,-0.66,1.0601,0.0136,-0.6585
35.352,0,0,0,0,0,0,-0.114,-0.0249,-0.7045,0.0594,-0.0049,0.0254,1955,64330,-0.1891,-0.0018,-0.6602,0,-0.0664,0,-0.66,1.06,0.0135,-0.6585
35.372,0,0,0,0,0,0,-0.1162,-0.0237,-0.7047,0.0599,-0.0057,0.0249,1956,64330,-0.1724,-0.0016,-0.6602,0,-0.0704,0,-0.66,1.0601,0.0136,-0.6585
35.392,0,0,0,0,0,0,-0.1182,-0.0226,-0.7049,0.0606,-0.0068,0.0242,1957,64330,-0.1887,-0.0017,-0.6602,0,-0.0744,0,-0.66,1.06,0.0136,-0.6584
35.412,0,0,0,0,0,0,-0.1203,-0.0215,-0.7052,0.0608,-0.0079,0.0243,1958,64330,-0.1741,-0.0015,-0.6602,0,-0.0784,0,-0.66,1.06,0.0136,-0.6584
35.432,0,0,0,0,0,0,-0.1222,-0.0203,-0.7054,0.0616,-0.0088,0.0239,1959,64330,-0.1881,-0.0016,-0.6602,0,-0.0824,0,-0.66,1.0601,0.0135,-0.6585
35.452,0,0,0,0,0,0,-0.1243,-0.0189,-0.7056,0.062,-0.0098,0.0233,1960,64330,-0.1756,-0.0014,-0.6602,0,-0.0864,0,-0.66,1.0601,0.0136,-0.6584
35.472,0,0,0,0,0,0,-0.1262,-0.0176,-0.7058,0.0621,-0.0111,0.0227,1961,64330,-0.1875,-0.0015,-0.6602,0,-0.0904,0,-0.66,1.0601,0.0137,-0.6585
35.492,0,0,0,0,0,0,-0.1281,-0.0166,-0.7061,0.0629,-0.0121,0.0222,1962,64330,-0.1774,-0.0013,-0.6601,0,-0.0944,0,-0.66,1.06,0.0135,-0.6585
35.512,0,0,0,0,0,0,-0.1298,-0.0151,-0.7062,0.0629,-0.0137,0.0216,1963,64330,-0.187,-0.0014,-0.6602,0,-0.0984,0,-0.66,1.06,0.0136,-0.6584
35.532,0,0,0,0,0,0,-0.1315,-0.0136,-0.7065,0.0633,-0.0152,0.0211,1964,64330,-0.1789,-0.0012,-0.6601,0,-0.1024,0,-0.66,1.0601,0.0136,-0.6584
35.552,0,0,0,0,0,0,-0.1332,-0.0122,-0.7068,0.0635,-0.0169,0.0202,1965,64330,-0.1869,-0.0013,-0.6601,0,-0.1064,0,-0.66,1.06,0.0135,-0.6584
35.572,0,0,0,0,0,0,-0.1348,-0.0108,-0.7072,0.0636,-0.0183,0.0194,1966,64330,-0.1803,-0.0011,-0.6601,0,-0.1104,0,-0.66,1.06,0.0135,-0.6584
35.592,0,0,0,0,0,0,-0.1363,-0.0093,-0.7076,0.0634,-0.0191,0.0187,1967,64330,-0.1868,-0.0012,-0.6601,0,-0.1144,0,-0.66,1.06,0.0135,-0.6584
35.612,0,0,0,0,0,0,-0.1377,-0.0077,-0.7078,0.064,-0.0193,0.0183,1968,64330,-0.1815,-0.001,-0.6601,0,-0.1184,0,-0.66,1.0601,0.0136,-0.6584
35.632,0,0,0,0,0,0,-0.1392,-0.0062,-0.7084,0.0637,-0.0194,0.0173,1969,64330,-0.1867,-0.001,-0.6601,0,-0.1224,0,-0.66,1.0601,0.0135,-0.6585
35.652,0,0,0,0,0,0,-0.1406,-0.0046,-0.7087,0.0632,-0.0189,0.016,1970,64330,-0.1829,-0.001,-0.6601,0,-0.1264,0,-0.66,1.06,0.0135,-0.6585
35.672,0,0,0,0,0,0,-0.1418,-0.0031,-0.7091,0.0632,-0.0193,0.0148,1971,64330,-0.1866,-0.0009,-0.6601,0,-0.1304,0,-0.66,1.0601,0.0136,-0.6584
35.692,0,0,0,0,0,0,-0.1431,-0.0014,-0.7096,0.0631,-0.0193,0.0137,1972,64330,-0.1842,-0.0009,-0.6601,0,-0.1344,0,-0.66,1.06,0.0136,-0.6586
35.712,0,0,0,0,0,0,-0.1441,0.0002,-0.71,0.0626,-0.02,0.0135,1973,64330,-0.1867,-0.0008,-0.6601,0,-0.1384,0,-0.66,1.0601,0.0136,-0.6585
35.732,0,0,0,0,0,0,-0.145,0.0017,-0.7103,0.0626,-0.0217,0.0106,1974,64330,-0.1851,-0.0008,-0.6601,0,-0.1424,0,-0.66,1.0601,0.0136,-0.6585
35.752,0,0,0,0,0,0,-0.1459,0.0033,-0.7107,0.0621,-0.0232,0.0077,1975,64330,-0.1871,-0.0008,-0.6601,0,-0.1464,0,-0.66,1.0601,0.0136,-0.6585
35.772,0,0,0,0,0,0,-0.1466,0.005,-0.7109,0.0618,-0.023,0.006,1976,64330,-0.1861,-0.0007,-0.6601,0,-0.1504,0,-0.66,1.0601,0.0136,-0.6585
35.792,0,0,0,0,0,0,-0.1475,0.0064,-0.7112,0.0612,-0.0218,0.005,1977,64330,-0.1875,-0.0007,-0.6601,0,-0.1544,0,-0.66,1.06,0.0135,-0.6585
35.812,0,0,0,0,0,0,-0.148,0.0081,-0.7112,0.0608,-0.0211,0.0044,1978,64330,-0.1867,-0.0006,-0.6601,0,-0.1584,0,-0.66,1.0602,0.0136,-0.6586
35.832,0,0,0,0,0,0,-0.1487,0.0096,-0.7112,0.0602,-0.0204,0.0045,1979,64330,-0.1881,-0.0006,-0.6601,0,-0.1624,0,-0.66,1.0601,0.0136,-0.6585
35.852,0,0,0,0,0,0,-0.1491,0.0113,-0.7113,0.0599,-0.0194,0.0042,1980,64330,-0.1876,-0.0005,-0.6601,0,-0.1664,0,-0.66,1.0601,0.0136,-0.6586
35.872,0,0,0,0,0,0,-0.1495,0.0125,-0.7113,0.0594,-0.0184,0.0038,1981,64330,-0.1887,-0.0005,-0.6601,0,-0.1704,0,-0.66,1.06,0.0135,-0.6585
35.892,0,0,0,0,0,0,-0.1498,0.0141,-0.7112,0.0589,-0.0172,0.0031,1982,64330,-0.1883,-0.0004,-0.66,0,-0.1744,0,-0.66,1.0601,0.0136,-0.6585
35.912,0,0,0,0,0,0,-0.1501,0.0156,-0.7111,0.0585,-0.0161,0.0026,1983,64330,-0.1892,-0.0004,-0.66,0,-0.1784,0,-0.66,1.0601,0.0136,-0.6585
35.932,0,0,0,0,0,0,-0.1503,0.0169,-0.7111,0.0579,-0.0151,0.0024,1984,64330,-0.1893,-0.0003,-0.66,0,-0.1824,0,-0.66,1.0601,0.0136,-0.6586
35.952,0,0,0,0,0,0,-0.1505,0.0182,-0.7111,0.0575,-0.0136,0.0017,1985,64330,-0.1898,-0.0003,-0.66,0,-0.1864,0,-0.66,1.0601,0.0136,-0.6586
35.972,0,0,0,0,0,0,-0.1506,0.0197,-0.711,0.057,-0.0121,0.0014,1986,64330,-0.19,-0.0003,-0.66,0,-0.1904,0,-0.66,1.0601,0.0136,-0.6586
35.992,0,0,0,0,0,0,-0.1506,0.021,-0.711,0.0561,-0.0103,0.0012,1987,64330,-0.1906,-0.0002,-0.66,0,-0.1944,0,-0.66,1.0601,0.0136,-0.6585
36.012,0,0,0,0,0,0,-0.1506,0.0221,-0.7111,0.0558,-0.0087,0.0009,1988,64330,-0.1918,-0.0002,-0.66,0,-0.1984,0,-0.66,1.0601,0.0135,-0.6586
36.032,0,0,0,0,0,0,-0.1507,0.0233,-0.7111,0.0554,-0.0072,0.0007,1989,64330,-0.1934,-0.0002,-0.66,0,-0.2024,0,-0.66,1.0601,0.0136,-0.6585
36.052,0,0,0,0,0,0,-0.1505,0.0246,-0.7112,0.0544,-0.0058,0.0005,1990,64330,-0.1953,-0.0001,-0.66,0,-0.2064,0,-0.66,1.0601,0.0136,-0.6586
36.072,0,0,0,0,0,0,-0.1506,0.0257,-0.7113,0.054,-0.0042,0.0001,1991,64330,-0.1976,-0.0001,-0.66,0,-0.2104,0,-0.66,1.06,0.0136,-0.6586
36.092,0,0,0,0,0,0,-0.1504,0.0266,-0.7113,0.0536,-0.0024,-0.0007,1992,64330,-0.2001,-0.0001,-0.66,0,-0.2144,0,-0.66,1.0602,0.0135,-0.6585
36.132,0,0,0,0,0,0,-0.1502,0.0288,-0.7115,0.0526,0.0004,-0.0007,1994,64330,-0.2029,-0.0001,-0.66,0,-0.2184,0,-0.66,1.0601,0.0136,-0.6586
36.152,0,0,0,0,0,0,-0.1501,0.0297,-0.7116,0.0522,0.0017,-0.0002,1995,64330,-0.2064,-0.0001,-0.66,0,-0.2264,0,-0.66,1.0601,0.0136,-0.6585
36.172,0,0,0,0,0,0,-0.1499,0.0305,-0.7117,0.0516,0.0027,-0.0007,1996,64330,-0.21,-0.0001,-0.66,0,-0.2304,0,-0.66,1.0601,0.0135,-0.6587
36.192,0,0,0,0,0,0,-0.1498,0.0316,-0.7116,0.0508,0.0038,-0.0004,1997,64330,-0.2137,-0.0001,-0.66,0,-0.2344,0,-0.66,1.0602,0.0136,-0.6585
36.212,0,0,0,0,0,0,-0.1497,0.0323,-0.7118,0.0505,0.0055,0.0001,1998,64330,-0.2174,0,-0.66,0,-0.2384,0,-0.66,1.0601,0.0136,-0.6586
36.232,0,0,0,0,0,0,-0.1497,0.0331,-0.7119,0.0497,0.0071,-0.0008,1999,64330,-0.2211,0,-0.66,0,-0.2424,0,-0.66,1.06,0.0135,-0.6585
36.252,0,0,0,0,0,0,-0.1496,0.0338,-0.712,0.0492,0.0089,-0.0014,2000,64330,-0.2249,0,-0.66,0,-0.2464,0,-0.66,1.0601,0.0136,-0.6585
36.272,0,0,0,0,0,0,-0.1496,0.0346,-0.7121,0.0487,0.0104,-0.001,2001,64330,-0.2287,0,-0.66,0,-0.2504,0,-0.66,1.0601,0.0136,-0.6585
36.292,0,0,0,0,0,0,-0.1496,0.0352,-0.7123,0.048,0.0117,-0.0001,2002,64330,-0.2326,0,-0.66,0,-0.2544,0,-0.66,1.0601,0.0136,-0.6586
36.312,0,0,0,0,0,0,-0.1497,0.0359,-0.7125,0.0471,0.013,0.0008,2003,64330,-0.2365,0,-0.66,0,-0.2584,0,-0.66,1.06,0.0135,-0.6585
36.332,0,0,0,0,0,0,-0.1497,0.0366,-0.7126,0.0466,0.0141,0.0018,2004,64330,-0.2403,0,-0.66,0,-0.2624,0,-0.66,1.0601,0.0136,-0.6585
36.352,0,0,0,0,0,0,-0.1498,0.0372,-0.7128,0.046,0.0153,0.0026,2005,64330,-0.2443,0,-0.66,0,-0.2664,0,-0.66,1.0601,0.0136,-0.6585
36.372,0,0,0,0,0,0,-0.15,0.0378,-0.7131,0.0452,0.0171,0.0027,2006,64330,-0.2482,0,-0.66,0,-0.2704,0,-0.66,1.0601,0.0135,-0.6586
36.392,0,0,0,0,0,0,-0.1503,0.0383,-0.7132,0.0448,0.0186,0.0036,2007,64330,-0.2521,0,-0.66,0,-0.2744,0,-0.66,1.0601,0.0135,-0.6585
36.412,0,0,0,0,0,0,-0.1507,0.0389,-0.7134,0.0443,0.0198,0.004,2008,64330,-0.2561,0,-0.66,0,-0.2784,0,-0.66,1.0601,0.0136,-0.6585
