time (s), gyro_x (rad/s), gyro_y (rad/s), gyro_z (rad/s), imu_pitch (rad), imu_roll (rad), imu_yaw (rad), counter, x (m), y (m), z (m), yaw (rad), pitch (rad), roll (rad)
5.0000, -0.0457, -0.0105, 0.0183, 0.0031, 0.0019, 0.1351, 123050, -0.0118, -0.0404, -0.0827, 3.1152, 0.0539, -0.0786
5.0200, -0.0167, -0.0274, -0.0126, 0.0037, 0.0021, 0.1351, 123070, -0.0120, -0.0404, -0.0827, 3.1149, 0.0534, -0.0789
5.0400, -0.0167, -0.0274, -0.0126, 0.0037, 0.0021, 0.1351, 123070, -0.0116, -0.0405, -0.0825, 3.1151, 0.0532, -0.0786
5.0600, -0.0486, 0.0261, -0.0003, 0.0045, 0.0019, 0.1351, 123110, -0.0119, -0.0404, -0.0826, 3.1151, 0.0534, -0.0784
5.0800, -0.0202, 0.0121, -0.0073, 0.0045, 0.0019, 0.1351, 123130, -0.0119, -0.0404, -0.0826, 3.1148, 0.0528, -0.0782
5.1000, 0.0207, -0.0409, 0.0462, 0.0051, 0.0017, 0.1351, 123150, -0.0119, -0.0405, -0.0825, 3.1148, 0.0526, -0.0776
5.1200, 0.0207, -0.0409, 0.0462, 0.0051, 0.0017, 0.1351, 123150, -0.0119, -0.0405, -0.0825, 3.1152, 0.0529, -0.0772
5.1400, -0.0820, 0.0616, -0.0261, 0.0058, 0.0012, 0.1353, 123190, -0.0120, -0.0405, -0.0827, 3.1153, 0.0521, -0.0767
5.1600, 0.0032, -0.0290, 0.0022, 0.0061, 0.0016, 0.1351, 123210, -0.0120, -0.0405, -0.0826, 3.1149, 0.0518, -0.0768
5.1800, 0.0269, -0.0538, 0.0059, 0.0068, 0.0014, 0.1349, 123230, -0.0121, -0.0405, -0.0825, 3.1146, 0.0522, -0.0768
5.2000, 0.0269, -0.0538, 0.0059, 0.0068, 0.0014, 0.1349, 123230, -0.0119, -0.0406, -0.0825, 3.1144, 0.0522, -0.0773
5.2200, 0.0022, 0.0659, -0.0328, 0.0077, 0.0012, 0.1346, 123270, -0.0120, -0.0406, -0.0826, 3.1146, 0.0520, -0.0763
5.2400, -0.0468, 0.0352, -0.0051, 0.0077, 0.0014, 0.1346, 123290, -0.0122, -0.0406, -0.0827, 3.1145, 0.0516, -0.0756
5.2600, -0.0400, 0.0110, 0.0239, 0.0082, 0.0014, 0.1346, 123310, -0.0121, -0.0406, -0.0826, 3.1142, 0.0507, -0.0764
5.2800, -0.0400, 0.0110, 0.0239, 0.0082, 0.0014, 0.1346, 123310, -0.0121, -0.0405, -0.0827, 3.1149, 0.0509, -0.0756
5.3000, -0.0693, 0.0546, 0.0151, 0.0093, 0.0014, 0.1346, 123350, -0.0122, -0.0406, -0.0828, 3.1149, 0.0508, -0.0756
5.3200, -0.0059, -0.0081, 0.0293, 0.0098, 0.0014, 0.1347, 123370, -0.0121, -0.0406, -0.0826, 3.1143, 0.0505, -0.0761
5.3400, 0.0145, -0.0134, 0.0503, 0.0101, 0.0009, 0.1347, 123390, -0.0122, -0.0406, -0.0827, 3.1147, 0.0505, -0.0750
5.3600, 0.0145, -0.0134, 0.0503, 0.0101, 0.0009, 0.1347, 123390, -0.0122, -0.0406, -0.0827, 3.1145, 0.0502, -0.0754
5.3800, 0.0164, -0.0059, 0.0446, 0.0108, 0.0002, 0.1346, 123430, -0.0121, -0.0406, -0.0827, 3.1149, 0.0504, -0.0752
5.4000, -0.0118, 0.0489, -0.0032, 0.0112, 0.0002, 0.1344, 123450, -0.0121, -0.0405, -0.0827, 3.1141, 0.0502, -0.0756
5.4200, 0.0000, 0.0121, 0.0562, 0.0113, 0.0000, 0.1344, 123470, -0.0121, -0.0405, -0.0827, 3.1140, 0.0503, -0.0753
5.4400, 0.0000, 0.0121, 0.0562, 0.0113, 0.0000, 0.1344, 123470, -0.0121, -0.0406, -0.0828, 3.1147, 0.0505, -0.0748
5.4600, 0.0207, 0.0382, 0.0301, 0.0115, -0.0003, 0.1342, 123510, -0.0122, -0.0406, -0.0826, 3.1139, 0.0501, -0.0754
5.4800, -0.0202, 0.0707, 0.0637, 0.0115, -0.0009, 0.1342, 123530, -0.0122, -0.0405, -0.0827, 3.1141, 0.0501, -0.0751
5.5000, 0.0419, 0.0503, 0.0452, 0.0120, -0.0010, 0.1344, 123550, -0.0122, -0.0405, -0.0827, 3.1140, 0.0495, -0.0753
5.5200, 0.0419, 0.0503, 0.0452, 0.0120, -0.0010, 0.1344, 123550, -0.0122, -0.0405, -0.0827, 3.1142, 0.0494, -0.0755
5.5400, 0.0027, 0.0820, 0.0602, 0.0131, -0.0014, 0.1347, 123590, -0.0124, -0.0406, -0.0828, 3.1145, 0.0498, -0.0743
5.5600, -0.0065, 0.0457, 0.0220, 0.0134, -0.0014, 0.1349, 123610, -0.0123, -0.0405, -0.0827, 3.1140, 0.0495, -0.0744
5.5800, 0.0210, 0.0000, 0.0078, 0.0134, -0.0016, 0.1351, 123630, -0.0123, -0.0406, -0.0828, 3.1145, 0.0494, -0.0739
5.6000, 0.0210, 0.0000, 0.0078, 0.0134, -0.0016, 0.1351, 123630, -0.0123, -0.0404, -0.0827, 3.1139, 0.0490, -0.0746
5.6200, -0.1137, -0.0194, -0.0196, 0.0143, -0.0026, 0.1347, 123670, -0.0123, -0.0405, -0.0827, 3.1136, 0.0484, -0.0748
5.6400, -0.1615, -0.0653, -0.0134, 0.0148, -0.0030, 0.1347, 123690, -0.0124, -0.0406, -0.0828, 3.1140, 0.0483, -0.0734
5.6600, -0.0863, 0.0121, -0.0202, 0.0155, -0.0037, 0.1347, 123710, -0.0124, -0.0407, -0.0828, 3.1142, 0.0480, -0.0734
5.6800, -0.0863, 0.0121, -0.0202, 0.0155, -0.0037, 0.1347, 123710, -0.0121, -0.0406, -0.0828, 3.1146, 0.0478, -0.0735
5.7000, 0.0177, -0.0390, 0.0177, 0.0161, -0.0042, 0.1349, 123750, -0.0123, -0.0405, -0.0827, 3.1143, 0.0479, -0.0731
5.7200, -0.0145, -0.0763, 0.0336, 0.0166, -0.0044, 0.1349, 123770, -0.0124, -0.0406, -0.0830, 3.1146, 0.0473, -0.0729
5.7400, 0.0000, -0.0035, 0.0277, 0.0169, -0.0045, 0.1353, 123790, -0.0124, -0.0406, -0.0830, 3.1149, 0.0471, -0.0725
5.7600, 0.0000, -0.0035, 0.0277, 0.0169, -0.0045, 0.1353, 123790, -0.0125, -0.0406, -0.0830, 3.1147, 0.0471, -0.0722
5.7800, -0.1094, -0.0422, -0.0511, 0.0178, -0.0051, 0.1353, 123830, -0.0124, -0.0405, -0.0829, 3.1143, 0.0464, -0.0725
5.8000, -0.1427, -0.0247, -0.0148, 0.0182, -0.0056, 0.1351, 123850, -0.0125, -0.0406, -0.0831, 3.1147, 0.0462, -0.0717
5.8200, -0.0271, 0.0371, 0.0013, 0.0187, -0.0059, 0.1351, 123870, -0.0126, -0.0406, -0.0831, 3.1147, 0.0457, -0.0721
5.8400, -0.0271, 0.0371, 0.0013, 0.0187, -0.0059, 0.1351, 123870, -0.0126, -0.0405, -0.0832, 3.1147, 0.0439, -0.0710
5.8600, -0.0118, 0.0169, -0.0242, 0.0208, -0.0065, 0.1353, 123910, -0.0128, -0.0406, -0.0832, 3.1150, 0.0433, -0.0712
5.8800, -0.2510, 0.1320, 0.0599, 0.0218, -0.0072, 0.1354, 123930, -0.0128, -0.0405, -0.0833, 3.1151, 0.0414, -0.0704
5.9000, -0.1282, 0.1959, 0.0403, 0.0237, -0.0087, 0.1360, 123950, -0.0128, -0.0404, -0.0830, 3.1153, 0.0410, -0.0705
5.9200, -0.1282, 0.1959, 0.0403, 0.0237, -0.0087, 0.1360, 123950, -0.0129, -0.0403, -0.0830, 3.1153, 0.0393, -0.0697
5.9400, 0.1118, 0.0704, -0.0645, 0.0260, -0.0098, 0.1361, 123990, -0.0130, -0.0403, -0.0831, 3.1160, 0.0388, -0.0683
5.9600, -0.1906, 0.1129, 0.1535, 0.0272, -0.0106, 0.1368, 124010, -0.0129, -0.0402, -0.0830, 3.1165, 0.0382, -0.0686
5.9800, 0.2027, -0.0616, 0.0274, 0.0279, -0.0110, 0.1375, 124030, -0.0130, -0.0402, -0.0830, 3.1167, 0.0383, -0.0674
6.0000, 0.2027, -0.0616, 0.0274, 0.0279, -0.0110, 0.1375, 124030, -0.0130, -0.0400, -0.0830, 3.1165, 0.0390, -0.0678
6.0200, 0.0032, 0.1003, 0.0476, 0.0281, -0.0117, 0.1372, 124070, -0.0130, -0.0400, -0.0830, 3.1172, 0.0396, -0.0677
6.0400, -0.2836, 0.0446, 0.2035, 0.0283, -0.0122, 0.1388, 124090, -0.0129, -0.0399, -0.0831, 3.1175, 0.0389, -0.0678
6.0600, 0.1118, -0.1223, -0.0422, 0.0281, -0.0122, 0.1393, 124110, -0.0130, -0.0400, -0.0831, 3.1173, 0.0388, -0.0680
6.0800, 0.1118, -0.1223, -0.0422, 0.0281, -0.0122, 0.1393, 124110, -0.0130, -0.0399, -0.0832, 3.1177, 0.0384, -0.0680
6.1000, -0.1868, 0.0196, 0.1586, 0.0293, -0.0122, 0.1396, 124150, -0.0130, -0.0398, -0.0832, 3.1183, 0.0380, -0.0686
6.1200, -0.0151, -0.0435, 0.0755, 0.0300, -0.0124, 0.1407, 124170, -0.0130, -0.0398, -0.0831, 3.1187, 0.0374, -0.0679
6.1400, -0.0882, 0.1847, -0.0419, 0.0305, -0.0129, 0.1410, 124190, -0.0132, -0.0398, -0.0833, 3.1190, 0.0373, -0.0677
6.1600, -0.0882, 0.1847, -0.0419, 0.0305, -0.0129, 0.1410, 124190, -0.0130, -0.0397, -0.0832, 3.1196, 0.0370, -0.0681
6.1800, 0.0056, -0.1336, 0.1352, 0.0316, -0.0133, 0.1422, 124230, -0.0131, -0.0396, -0.0832, 3.1203, 0.0367, -0.0687
6.2000, -0.0400, 0.0081, 0.1247, 0.0321, -0.0131, 0.1436, 124250, -0.0130, -0.0396, -0.0833, 3.1206, 0.0363, -0.0699
6.2200, 0.1761, -0.1086, -0.0543, 0.0325, -0.0122, 0.1442, 124270, -0.0131, -0.0395, -0.0832, 3.1210, 0.0365, -0.0704
6.2400, 0.1761, -0.1086, -0.0543, 0.0325, -0.0122, 0.1442, 124270, -0.0130, -0.0394, -0.0834, 3.1216, 0.0371, -0.0711
6.2600, 0.0083, -0.0048, 0.1032, 0.0332, -0.0113, 0.1452, 124310, -0.0129, -0.0394, -0.0834, 3.1223, 0.0372, -0.0707
6.2800, 0.0629, -0.0777, 0.0659, 0.0328, -0.0115, 0.1463, 124330, -0.0130, -0.0393, -0.0833, 3.1228, 0.0376, -0.0702
6.3000, -0.0228, 0.0134, -0.0486, 0.0328, -0.0122, 0.1470, 124350, -0.0130, -0.0393, -0.0833, 3.1230, 0.0379, -0.0700
6.3200, -0.0228, 0.0134, -0.0486, 0.0328, -0.0122, 0.1470, 124350, -0.0129, -0.0392, -0.0832, 3.1236, 0.0384, -0.0697
6.3400, -0.2422, -0.0317, 0.0755, 0.0330, -0.0133, 0.1478, 124390, -0.0129, -0.0391, -0.0833, 3.1233, 0.0385, -0.0694
6.3600, 0.0296, 0.1067, -0.0159, 0.0328, -0.0140, 0.1484, 124410, -0.0129, -0.0390, -0.0832, 3.1236, 0.0378, -0.0692
6.3800, -0.1247, -0.0105, -0.0083, 0.0332, -0.0138, 0.1484, 124430, -0.0129, -0.0390, -0.0833, 3.1236, 0.0388, -0.0698
6.4000, -0.1247, -0.0105, -0.0083, 0.0332, -0.0138, 0.1484, 124430, -0.0128, -0.0390, -0.0833, 3.1242, 0.0395, -0.0697
6.4200, -0.1935, 0.1032, -0.0277, 0.0332, -0.0140, 0.1489, 124470, -0.0129, -0.0390, -0.0832, 3.1240, 0.0391, -0.0696
6.4400, -0.0325, 0.0640, 0.0427, 0.0333, -0.0143, 0.1494, 124490, -0.0129, -0.0390, -0.0832, 3.1239, 0.0386, -0.0689
6.4600, 0.0355, -0.0841, -0.0220, 0.0335, -0.0145, 0.1496, 124510, -0.0128, -0.0389, -0.0833, 3.1240, 0.0377, -0.0692
6.4800, 0.0355, -0.0841, -0.0220, 0.0335, -0.0145, 0.1496, 124510, -0.0128, -0.0389, -0.0831, 3.1240, 0.0379, -0.0687
6.5000, 0.1277, 0.0274, -0.0030, 0.0351, -0.0157, 0.1497, 124550, -0.0130, -0.0389, -0.0832, 3.1239, 0.0373, -0.0675
6.5200, -0.1779, 0.2373, -0.0484, 0.0358, -0.0168, 0.1494, 124570, -0.0128, -0.0388, -0.0831, 3.1237, 0.0372, -0.0669
6.5400, 0.0777, -0.0793, 0.1013, 0.0361, -0.0176, 0.1494, 124590, -0.0130, -0.0388, -0.0833, 3.1235, 0.0379, -0.0670
6.5600, 0.0777, -0.0793, 0.1013, 0.0361, -0.0176, 0.1494, 124590, -0.0128, -0.0387, -0.0832, 3.1237, 0.0372, -0.0662
6.5800, 0.0989, 0.0304, 0.0175, 0.0368, -0.0187, 0.1494, 124630, -0.0130, -0.0388, -0.0833, 3.1235, 0.0372, -0.0659
6.6000, -0.0583, -0.0169, -0.0223, 0.0368, -0.0194, 0.1496, 124650, -0.0130, -0.0387, -0.0833, 3.1240, 0.0363, -0.0647
6.6200, -0.0831, 0.0594, 0.0656, 0.0377, -0.0201, 0.1494, 124670, -0.0129, -0.0386, -0.0835, 3.1237, 0.0353, -0.0642
6.6400, -0.0831, 0.0594, 0.0656, 0.0377, -0.0201, 0.1494, 124670, -0.0131, -0.0388, -0.0835, 3.1239, 0.0343, -0.0626
6.6600, -0.1586, 0.1986, -0.0218, 0.0393, -0.0227, 0.1494, 124710, -0.0130, -0.0388, -0.0835, 3.1235, 0.0339, -0.0626
6.6800, 0.0546, -0.1387, 0.0142, 0.0403, -0.0237, 0.1496, 124730, -0.0129, -0.0387, -0.0836, 3.1240, 0.0343, -0.0618
6.7000, -0.0384, -0.0008, 0.0911, 0.0400, -0.0253, 0.1501, 124750, -0.0128, -0.0387, -0.0839, 3.1246, 0.0350, -0.0616
6.7200, -0.0384, -0.0008, 0.0911, 0.0400, -0.0253, 0.1501, 124750, -0.0128, -0.0388, -0.0842, 3.1249, 0.0359, -0.0607
6.7400, -0.0280, -0.2615, 0.0374, 0.0391, -0.0264, 0.1508, 124790, -0.0125, -0.0387, -0.0848, 3.1254, 0.0354, -0.0593
6.7600, 0.0325, 0.1339, -0.0298, 0.0398, -0.0276, 0.1515, 124810, -0.0120, -0.0390, -0.0854, 3.1259, 0.0359, -0.0584
6.7800, -0.0406, -0.0943, 0.0882, 0.0394, -0.0293, 0.1520, 124830, -0.0118, -0.0391, -0.0863, 3.1267, 0.0376, -0.0556
6.8000, -0.0406, -0.0943, 0.0882, 0.0394, -0.0293, 0.1520, 124830, -0.0114, -0.0394, -0.0871, 3.1267, 0.0389, -0.0552
6.8200, -0.0925, -0.1653, 0.0505, 0.0380, -0.0326, 0.1534, 124870, -0.0110, -0.0399, -0.0882, 3.1272, 0.0412, -0.0530
6.8400, -0.1425, -0.0796, -0.0266, 0.0360, -0.0342, 0.1538, 124890, -0.0104, -0.0402, -0.0892, 3.1279, 0.0432, -0.0498
6.8600, -0.2516, -0.0035, -0.0089, 0.0347, -0.0372, 0.1539, 124910, -0.0099, -0.0407, -0.0903, 3.1279, 0.0449, -0.0467
6.8800, -0.2516, -0.0035, -0.0089, 0.0347, -0.0372, 0.1539, 124910, -0.0092, -0.0409, -0.0911, 3.1281, 0.0447, -0.0427
6.9000, -0.1933, -0.0086, -0.0382, 0.0318, -0.0442, 0.1548, 124950, -0.0083, -0.0416, -0.0923, 3.1289, 0.0466, -0.0396
6.9200, -0.2793, -0.0968, 0.0626, 0.0311, -0.0473, 0.1552, 124970, -0.0077, -0.0421, -0.0935, 3.1291, 0.0474, -0.0366
6.9400, -0.1962, 0.0771, -0.0422, 0.0302, -0.0511, 0.1553, 124990, -0.0069, -0.0430, -0.0944, 3.1288, 0.0482, -0.0334
6.9600, -0.1962, 0.0771, -0.0422, 0.0302, -0.0511, 0.1553, 124990, -0.0061, -0.0438, -0.0958, 3.1291, 0.0496, -0.0309
6.9800, -0.1126, 0.0261, -0.0374, 0.0286, -0.0571, 0.1555, 125030, -0.0050, -0.0444, -0.0971, 3.1291, 0.0496, -0.0292
7.0000, -0.0476, -0.1476, 0.0266, 0.0286, -0.0581, 0.1559, 125050, -0.0041, -0.0455, -0.0984, 3.1290, 0.0502, -0.0297
7.0200, -0.0298, 0.0449, -0.0005, 0.0290, -0.0583, 0.1559, 125070, -0.0030, -0.0466, -0.0996, 3.1289, 0.0494, -0.0291
7.0400, -0.0298, 0.0449, -0.0005, 0.0290, -0.0583, 0.1559, 125070, -0.0018, -0.0480, -0.1009, 3.1286, 0.0508, -0.0282
7.0600, -0.0191, 0.1140, 0.0151, 0.0288, -0.0590, 0.1559, 125110, -0.0003, -0.0494, -0.1019, 3.1286, 0.0517, -0.0275
7.0800, 0.0011, -0.0707, -0.0304, 0.0281, -0.0592, 0.1559, 125130, 0.0012, -0.0508, -0.1032, 3.1285, 0.0510, -0.0270
7.1000, 0.1873, 0.0000, 0.0339, 0.0284, -0.0588, 0.1560, 125150, 0.0027, -0.0524, -0.1044, 3.1286, 0.0510, -0.0286
7.1200, 0.1873, 0.0000, 0.0339, 0.0284, -0.0588, 0.1560, 125150, 0.0043, -0.0541, -0.1056, 3.1284, 0.0508, -0.0309
7.1400, 0.1492, -0.0452, -0.0043, 0.0291, -0.0557, 0.1567, 125190, 0.0060, -0.0561, -0.1071, 3.1288, 0.0496, -0.0317
7.1600, 0.0521, 0.0462, -0.0056, 0.0304, -0.0541, 0.1569, 125210, 0.0076, -0.0579, -0.1086, 3.1281, 0.0475, -0.0325
7.1800, 0.0478, 0.1341, 0.0051, 0.0325, -0.0527, 0.1571, 125230, 0.0094, -0.0599, -0.1098, 3.1279, 0.0460, -0.0337
7.2000, 0.0478, 0.1341, 0.0051, 0.0325, -0.0527, 0.1571, 125230, 0.0111, -0.0622, -0.1115, 3.1271, 0.0452, -0.0355
7.2200, 0.1365, 0.0573, -0.0204, 0.0347, -0.0499, 0.1574, 125270, 0.0130, -0.0643, -0.1128, 3.1276, 0.0456, -0.0363
7.2400, 0.1024, -0.0419, 0.0271, 0.0354, -0.0492, 0.1576, 125290, 0.0149, -0.0667, -0.1142, 3.1271, 0.0455, -0.0377
7.2600, 0.0777, 0.1094, 0.0196, 0.0360, -0.0483, 0.1578, 125310, 0.0169, -0.0687, -0.1156, 3.1271, 0.0452, -0.0363
7.2800, 0.0777, 0.1094, 0.0196, 0.0360, -0.0483, 0.1578, 125310, 0.0192, -0.0712, -0.1170, 3.1274, 0.0455, -0.0373
7.3000, 0.0056, 0.0648, 0.0226, 0.0361, -0.0485, 0.1583, 125350, 0.0217, -0.0733, -0.1184, 3.1275, 0.0449, -0.0364
7.3200, -0.0188, -0.1734, -0.0747, 0.0353, -0.0487, 0.1583, 125370, 0.0238, -0.0755, -0.1196, 3.1269, 0.0448, -0.0359
7.3400, -0.1059, 0.1451, 0.0352, 0.0354, -0.0499, 0.1585, 125390, 0.0258, -0.0782, -0.1206, 3.1266, 0.0467, -0.0354
7.3600, -0.1059, 0.1451, 0.0352, 0.0354, -0.0499, 0.1585, 125390, 0.0279, -0.0807, -0.1214, 3.1261, 0.0489, -0.0339
7.3800, -0.0890, -0.1040, -0.0274, 0.0342, -0.0515, 0.1587, 125430, 0.0305, -0.0833, -0.1225, 3.1265, 0.0518, -0.0343
7.4000, -0.2309, -0.1865, 0.0175, 0.0321, -0.0513, 0.1583, 125450, 0.0327, -0.0858, -0.1234, 3.1256, 0.0541, -0.0322
7.4200, -0.0949, -0.0887, -0.0809, 0.0298, -0.0518, 0.1581, 125470, 0.0353, -0.0886, -0.1248, 3.1262, 0.0563, -0.0329
7.4400, -0.0949, -0.0887, -0.0809, 0.0298, -0.0518, 0.1581, 125470, 0.0377, -0.0914, -0.1263, 3.1253, 0.0580, -0.0327
7.4600, 0.1201, -0.1158, -0.0874, 0.0262, -0.0520, 0.1574, 125510, 0.0406, -0.0941, -0.1277, 3.1248, 0.0592, -0.0317
7.4800, -0.1527, -0.1629, -0.0059, 0.0260, -0.0527, 0.1573, 125530, 0.0432, -0.0970, -0.1298, 3.1243, 0.0592, -0.0312
7.5000, -0.0693, 0.1285, 0.0368, 0.0257, -0.0531, 0.1567, 125550, 0.0459, -0.0997, -0.1320, 3.1235, 0.0588, -0.0288
7.5200, -0.0693, 0.1285, 0.0368, 0.0257, -0.0531, 0.1567, 125550, 0.0495, -0.1033, -0.1355, 3.1237, 0.0584, -0.0322
7.5400, -0.0788, 0.0234, 0.0809, 0.0264, -0.0532, 0.1562, 125590, 0.0524, -0.1062, -0.1395, 3.1233, 0.0574, -0.0325
7.5600, 0.0239, -0.0435, -0.0726, 0.0264, -0.0531, 0.1557, 125610, 0.0556, -0.1091, -0.1435, 3.1226, 0.0585, -0.0316
7.5800, 0.0016, -0.1054, -0.1271, 0.0264, -0.0524, 0.1559, 125630, 0.0589, -0.1122, -0.1486, 3.1220, 0.0594, -0.0329
7.6000, 0.0016, -0.1054, -0.1271, 0.0264, -0.0524, 0.1559, 125630, 0.0624, -0.1154, -0.1545, 3.1217, 0.0585, -0.0343
7.6200, 0.1376, 0.0403, 0.0218, 0.0265, -0.0506, 0.1557, 125670, 0.0666, -0.1185, -0.1614, 3.1225, 0.0569, -0.0367
7.6400, 0.0089, 0.1072, -0.0570, 0.0267, -0.0497, 0.1557, 125690, 0.0698, -0.1220, -0.1683, 3.1211, 0.0588, -0.0369
